Year,Month,Day,Latitude,Longitude,Depth,Magnitude
2025,11,5,39.1675,28.26806,6.35,3.0
2025,11,5,39.21139,28.16444,5.42,3.5
2025,11,5,39.21056,28.19333,7.86,3.5
2025,11,4,39.15806,28.30194,11.09,3.1
2025,11,4,37.89333,26.87083,7.01,3.2
2025,11,4,39.19889,28.20861,5.14,3.4
2025,11,4,39.20056,28.1475,7.1,3.2
2025,11,4,37.18111,30.60472,7.0,3.0
2025,11,3,39.22722,28.17306,4.91,4.3
2025,11,3,39.19194,28.34833,10.22,3.3
2025,11,3,39.19278,28.3275,11.19,3.1
2025,11,3,39.16861,28.34083,11.02,4.9
2025,11,3,39.19667,28.19889,7.02,3.6
2025,11,3,39.20889,28.32528,10.57,3.4
2025,11,3,40.55333,33.87556,14.95,3.5
2025,11,3,39.16361,28.31083,13.93,3.0
2025,11,2,39.185,28.29444,4.87,3.2
2025,11,2,39.15333,28.29222,7.0,3.0
2025,11,2,39.19028,28.30194,13.9,3.8
2025,11,2,39.20417,28.26139,12.42,3.3
2025,11,2,39.17472,28.26056,5.04,3.5
2025,11,2,39.18639,28.24667,7.0,3.1
2025,11,2,39.15944,28.24389,14.13,4.3
2025,11,2,39.19139,28.33306,15.07,3.0
2025,11,2,39.17333,28.15944,7.0,3.0
2025,11,1,38.13389,38.575,9.01,3.0
2025,11,1,37.74167,36.09833,7.01,3.2
2025,11,1,38.14583,37.42111,7.0,3.0
2025,11,1,39.2025,28.17167,7.61,3.4
2025,11,1,38.28694,38.79944,6.16,3.4
2025,11,1,36.52917,27.2175,7.0,3.0
2025,11,1,39.22167,28.25167,7.93,3.5
2025,11,1,39.19667,28.25778,6.79,4.2
2025,11,1,39.20083,28.15694,7.0,3.0
2025,11,1,39.17472,28.23833,7.0,3.5
2025,11,1,39.18778,28.24917,5.37,3.8
2025,11,1,38.20917,28.87722,6.53,3.4
2025,10,31,39.14444,28.21472,7.0,3.0
2025,10,31,39.14,28.22389,6.15,3.6
2025,10,31,39.19083,28.23556,7.0,3.3
2025,10,31,39.24194,28.16417,5.9,3.1
2025,10,31,39.18361,28.23806,12.9,4.2
2025,10,31,39.18222,28.15722,10.8,3.4
2025,10,31,39.19639,28.155,7.0,3.2
2025,10,31,39.1775,28.26083,14.49,3.8
2025,10,31,37.47333,37.20278,7.0,3.6
2025,10,30,39.17972,28.25861,13.58,4.1
2025,10,30,39.20111,28.18111,7.0,3.1
2025,10,30,39.06583,29.48861,7.0,3.0
2025,10,30,39.16806,28.26111,7.0,3.5
2025,10,30,39.19111,28.16139,6.42,3.0
2025,10,30,39.17583,28.31028,7.92,3.5
2025,10,30,39.19306,28.25028,7.0,3.0
2025,10,30,39.18083,28.1725,7.0,3.1
2025,10,30,39.17917,28.26944,6.21,3.5
2025,10,30,39.18861,28.14972,5.06,3.1
2025,10,30,39.17389,28.15667,5.61,3.0
2025,10,30,39.17306,28.16444,4.74,3.0
2025,10,30,39.21417,28.18944,6.95,3.0
2025,10,30,39.19,28.16722,12.47,3.1
2025,10,30,39.16694,28.25333,7.02,3.6
2025,10,30,39.17611,28.27222,7.61,3.2
2025,10,29,39.20417,28.18667,7.01,3.8
2025,10,29,37.72722,36.09361,7.0,3.3
2025,10,29,39.16972,28.2525,6.87,3.7
2025,10,29,39.16833,28.23444,6.31,3.7
2025,10,29,39.18333,28.18667,7.0,3.1
2025,10,29,39.225,28.15167,7.0,3.0
2025,10,29,39.18361,28.16,7.0,3.0
2025,10,29,39.15778,28.2775,7.94,3.5
2025,10,29,39.19083,28.15,7.0,3.3
2025,10,29,39.175,28.25028,7.0,3.5
2025,10,29,39.18528,28.16083,7.0,3.0
2025,10,29,39.21222,28.15611,4.87,3.3
2025,10,29,39.17167,28.25028,5.48,3.3
2025,10,29,39.2,28.17972,7.0,3.1
2025,10,29,37.24917,27.02667,7.04,3.9
2025,10,29,39.19917,28.28583,14.97,3.8
2025,10,29,38.65056,39.51778,14.25,3.1
2025,10,29,39.19944,28.24028,6.5,3.0
2025,10,29,39.19306,28.25056,7.0,3.5
2025,10,29,39.1675,28.23528,6.98,3.0
2025,10,29,39.18111,28.25083,5.81,3.1
2025,10,29,39.2,28.28222,7.01,3.2
2025,10,29,39.16528,28.30833,6.63,3.0
2025,10,29,39.18778,28.14389,11.0,3.0
2025,10,28,39.23889,28.15306,7.0,3.8
2025,10,28,39.20111,28.20111,7.0,3.2
2025,10,28,39.1625,28.28972,10.91,3.6
2025,10,28,39.21,28.11889,7.0,3.5
2025,10,28,39.19111,28.18639,7.0,3.0
2025,10,28,39.19444,28.21222,6.99,3.0
2025,10,28,39.20694,28.14083,12.1,3.9
2025,10,28,39.22611,28.13167,7.0,3.1
2025,10,28,39.16944,28.29417,7.29,3.3
2025,10,28,39.22556,28.15139,11.78,3.1
2025,10,28,39.17083,28.28917,11.62,3.5
2025,10,28,39.22722,28.17333,7.01,3.1
2025,10,28,39.20417,28.28667,8.51,3.1
2025,10,28,39.22972,28.17722,7.0,3.6
2025,10,28,39.18528,28.16861,7.0,3.0
2025,10,28,39.21083,28.16667,12.22,3.7
2025,10,28,39.16056,28.23472,12.61,4.0
2025,10,28,39.20306,28.23278,6.99,3.6
2025,10,28,37.72806,36.105,12.92,3.9
2025,10,28,39.20639,28.14556,7.0,3.6
2025,10,28,39.20444,28.26417,6.98,3.1
2025,10,28,39.2,28.23333,7.0,3.3
2025,10,28,39.16333,28.27139,7.03,3.3
2025,10,28,39.20444,28.28028,7.0,4.8
2025,10,28,39.205,28.14444,10.08,3.0
2025,10,28,39.19972,28.26028,10.43,3.0
2025,10,28,39.1775,28.26639,6.22,4.6
2025,10,28,39.17056,28.26917,10.49,4.0
2025,10,28,39.19222,28.16889,7.52,3.0
2025,10,28,39.175,28.25056,7.0,4.2
2025,10,28,39.19222,28.13389,6.41,3.7
2025,10,28,39.18778,28.14528,7.0,3.0
2025,10,28,39.22556,28.16028,7.0,3.3
2025,10,28,39.21667,28.20833,7.0,3.4
2025,10,28,39.20389,28.13944,5.77,3.3
2025,10,28,39.1875,28.20694,7.0,4.0
2025,10,28,39.13972,28.27472,5.86,3.0
2025,10,28,39.16361,28.14472,7.53,3.2
2025,10,28,39.21278,28.18361,7.0,3.0
2025,10,28,39.21222,28.18528,7.0,3.0
2025,10,28,39.17222,28.16667,7.0,3.2
2025,10,28,39.1575,28.27111,8.45,3.1
2025,10,28,39.18111,28.26,6.9,3.1
2025,10,28,39.17,28.27278,7.0,3.1
2025,10,28,39.16917,28.26722,5.98,3.3
2025,10,28,39.23389,28.16833,5.85,3.2
2025,10,28,39.17389,28.26167,6.29,4.2
2025,10,28,39.17194,28.28778,6.18,4.3
2025,10,28,39.14083,28.29528,7.5,3.1
2025,10,28,39.11583,28.29444,6.83,3.1
2025,10,28,39.20417,28.13583,7.0,3.1
2025,10,28,39.16917,28.30028,7.0,4.4
2025,10,28,39.15889,28.30917,7.52,3.2
2025,10,28,39.18028,28.17028,7.0,3.0
2025,10,28,39.18528,28.14611,7.18,3.2
2025,10,28,39.20806,28.13917,7.0,4.0
2025,10,28,39.19417,28.21194,6.74,3.5
2025,10,28,39.14222,28.23083,7.0,3.7
2025,10,28,39.16972,28.25667,7.0,3.0
2025,10,28,39.14667,28.25444,10.72,3.4
2025,10,27,39.22,28.12028,7.0,3.0
2025,10,27,39.17278,28.25611,5.93,3.3
2025,10,27,39.18222,28.26028,7.0,3.1
2025,10,27,39.20861,28.20083,15.03,3.0
2025,10,27,39.20806,28.14944,5.1,3.0
2025,10,27,39.18028,28.25722,6.02,3.9
2025,10,27,39.16861,28.23833,7.0,3.0
2025,10,27,39.19417,28.215,6.77,3.2
2025,10,27,39.18889,28.13194,7.0,3.9
2025,10,27,39.15417,28.2375,7.0,3.4
2025,10,27,39.11,28.18806,15.47,3.2
2025,10,27,39.19,28.20528,7.0,4.2
2025,10,27,39.16639,28.23667,7.0,3.5
2025,10,27,39.17194,28.13028,7.0,3.1
2025,10,27,39.16861,28.25611,6.52,3.4
2025,10,27,39.16722,28.28694,7.0,3.0
2025,10,27,39.20056,28.19194,7.0,3.5
2025,10,27,39.16417,28.27667,9.39,3.7
2025,10,27,39.19556,28.14056,6.51,4.0
2025,10,27,39.19972,28.13333,7.0,4.2
2025,10,27,39.19694,28.20056,6.07,6.1
2025,10,27,39.235,28.9925,11.04,3.3
2025,10,27,39.50028,25.9275,13.74,3.4
2025,10,27,39.47,25.91,13.19,3.7
2025,10,27,39.48833,25.91083,13.61,4.0
2025,10,27,36.38361,34.02278,12.78,3.8
2025,10,27,35.12639,27.60361,6.79,3.3
2025,10,27,34.99139,27.45111,19.14,3.3
2025,10,26,41.45944,28.68306,13.57,3.7
2025,10,26,38.55083,40.3825,13.15,4.0
2025,10,26,37.33528,35.31917,7.02,3.0
2025,10,25,35.22333,26.87,12.72,3.2
2025,10,25,39.19528,28.20583,6.45,3.7
2025,10,25,35.06139,28.85917,14.48,3.3
2025,10,24,39.80917,41.07194,9.93,3.5
2025,10,24,38.13806,38.55528,9.34,3.8
2025,10,23,37.39222,36.8875,7.11,4.0
2025,10,22,39.23417,27.99722,6.97,3.5
2025,10,22,35.98083,28.94972,11.25,3.0
2025,10,22,39.20722,28.18361,10.01,3.4
2025,10,22,36.61306,28.51778,34.46,4.5
2025,10,22,38.86306,38.12306,7.0,3.5
2025,10,21,37.28778,36.99167,4.27,3.9
2025,10,20,37.76028,37.71056,10.4,3.0
2025,10,20,35.62,28.17528,27.78,3.1
2025,10,20,39.20472,28.18194,9.9,3.3
2025,10,20,38.76778,37.9675,8.7,3.4
2025,10,19,38.12056,38.56806,7.0,3.1
2025,10,19,37.73444,36.09,7.0,4.1
2025,10,19,39.22972,28.16028,8.99,3.0
2025,10,19,38.58833,43.15333,7.0,3.2
2025,10,18,39.16306,28.155,9.22,3.4
2025,10,18,38.6725,43.35389,11.38,3.1
2025,10,17,39.33361,25.89611,6.71,3.3
2025,10,16,38.62417,43.13333,7.0,3.4
2025,10,16,37.10806,28.60389,10.36,3.1
2025,10,16,37.10667,28.61056,13.29,3.2
2025,10,15,39.21806,28.06778,8.48,3.2
2025,10,15,35.92361,28.10944,34.29,3.1
2025,10,14,39.21556,28.07833,9.12,4.0
2025,10,13,39.3075,25.86,13.09,3.5
2025,10,13,39.25111,28.92917,10.62,3.0
2025,10,13,39.22639,28.95111,7.0,3.6
2025,10,12,39.25528,28.09139,6.51,3.0
2025,10,12,39.21694,28.1175,10.28,3.6
2025,10,12,37.09194,28.58472,12.04,4.1
2025,10,12,38.54972,38.00167,7.0,3.1
2025,10,12,36.465,36.42778,7.01,3.1
2025,10,11,39.27889,28.07,7.0,3.2
2025,10,11,36.37361,34.36028,34.18,3.0
2025,10,11,39.20806,28.97611,10.61,3.2
2025,10,10,37.24306,38.905,9.4,3.3
2025,10,10,38.13694,38.58083,13.66,3.5
2025,10,9,37.60583,43.52167,12.01,3.1
2025,10,9,39.27139,28.97583,12.28,3.4
2025,10,9,39.2525,28.99361,6.89,3.0
2025,10,9,40.82278,28.27222,9.9,3.6
2025,10,9,39.25278,29.00583,9.18,3.5
2025,10,9,39.24222,29.00056,10.88,3.1
2025,10,9,39.23778,29.01583,11.28,3.1
2025,10,9,39.23917,29.0175,12.1,4.9
2025,10,8,39.18389,28.19306,11.76,3.5
2025,10,8,38.93861,26.25722,10.44,3.3
2025,10,8,38.27972,38.83417,7.96,3.5
2025,10,8,38.27389,38.85667,7.0,3.4
2025,10,8,39.16306,28.21111,10.69,3.0
2025,10,8,39.23639,29.00694,7.0,3.0
2025,10,6,38.57389,39.53472,9.46,3.2
2025,10,6,37.31889,37.03528,12.71,3.4
2025,10,6,38.19306,38.55917,10.33,3.9
2025,10,6,39.94278,28.795,11.01,3.3
2025,10,6,39.22333,28.19889,5.77,3.0
2025,10,5,39.27306,28.15917,7.0,3.0
2025,10,5,38.75583,37.98972,7.05,3.2
2025,10,5,40.78944,27.93778,10.61,3.5
2025,10,5,38.77417,37.99278,14.54,3.2
2025,10,4,37.48444,26.95333,6.99,3.7
2025,10,4,39.68444,28.75472,6.95,3.0
2025,10,4,39.2375,28.99389,7.75,3.1
2025,10,4,39.24556,28.955,10.64,3.1
2025,10,4,39.19722,28.17333,10.98,3.4
2025,10,4,39.19417,29.42083,11.95,3.1
2025,10,4,39.2525,28.93722,10.4,4.1
2025,10,4,40.80083,27.94833,11.83,3.1
2025,10,3,39.23278,28.975,11.7,3.2
2025,10,2,40.02861,38.74111,6.22,3.0
2025,10,2,40.80944,27.93861,7.03,4.0
2025,10,2,38.15139,38.61,7.0,3.1
2025,10,2,40.82167,27.93389,6.73,3.8
2025,10,2,40.81972,27.92639,9.97,5.0
2025,10,2,40.01944,38.7225,7.0,3.6
2025,10,1,39.22983,28.95662,11.65,3.4
2025,10,1,41.04241,33.71911,10.43,3.5
2025,10,1,39.23361,28.99191,11.46,3.3
2025,10,1,39.25331,28.98071,7.0,3.1
2025,9,30,39.23177,28.95406,12.17,3.0
2025,9,30,37.95222,38.07369,9.6,3.2
2025,9,30,38.24597,38.46766,15.32,3.1
2025,9,30,39.21885,29.00106,13.6,3.6
2025,9,30,39.18638,28.23902,16.16,3.6
2025,9,30,39.2282,28.98093,10.79,3.0
2025,9,30,39.18528,29.0179,10.74,3.1
2025,9,29,39.26605,28.12761,11.18,3.1
2025,9,29,39.21261,29.01011,10.28,3.2
2025,9,29,39.23024,28.9723,6.99,3.5
2025,9,29,39.22677,29.00548,10.31,4.5
2025,9,28,39.22482,29.0009,11.92,3.1
2025,9,28,39.2286,29.0043,11.91,4.0
2025,9,28,39.24659,28.95548,6.96,3.6
2025,9,28,39.23483,29.00529,11.06,3.3
2025,9,28,39.20715,28.16405,13.31,3.0
2025,9,28,39.2173,29.02023,11.81,3.3
2025,9,28,39.23878,28.98322,11.5,3.0
2025,9,28,39.24288,28.99122,7.0,3.0
2025,9,28,39.21932,28.98134,12.21,3.1
2025,9,28,39.22295,28.99431,11.93,3.0
2025,9,28,39.21472,29.00176,12.47,3.5
2025,9,28,39.22928,28.99972,11.33,3.6
2025,9,28,39.26205,28.92744,7.0,3.2
2025,9,28,39.22159,28.98067,10.59,4.0
2025,9,28,39.22317,29.00351,11.09,3.2
2025,9,28,39.21789,29.00061,11.02,3.6
2025,9,28,39.20941,29.00838,12.06,3.0
2025,9,28,39.22067,28.98995,8.46,5.4
2025,9,28,39.2134,28.17281,12.13,3.8
2025,9,28,39.16557,28.21167,7.0,3.2
2025,9,28,39.16336,28.18472,10.9,3.2
2025,9,27,40.55863,42.54954,7.0,3.7
2025,9,27,39.17248,28.18254,11.46,3.0
2025,9,27,40.40405,27.62811,7.0,3.1
2025,9,26,38.18587,38.70913,4.75,3.1
2025,9,26,38.17524,38.70821,7.0,3.9
2025,9,26,37.87316,26.333,7.19,3.4
2025,9,26,40.73038,31.62967,7.0,3.0
2025,9,25,39.92336,40.84916,7.0,4.4
2025,9,25,39.18356,28.1434,10.62,3.4
2025,9,24,38.36813,37.4365,7.0,3.6
2025,9,24,39.16969,28.18052,7.0,4.5
2025,9,23,38.16789,28.94482,7.0,3.0
2025,9,23,39.17869,28.21635,10.15,3.4
2025,9,23,39.23911,28.15594,7.0,3.0
2025,9,22,38.71627,25.56494,14.94,3.9
2025,9,22,39.16108,28.19633,14.0,4.0
2025,9,22,39.2354,28.16122,7.0,3.0
2025,9,22,39.18984,28.22389,6.97,3.1
2025,9,22,39.18233,28.16447,7.0,4.5
2025,9,22,39.23183,28.15444,7.13,3.2
2025,9,22,39.19303,28.16248,12.19,3.0
2025,9,22,39.06606,33.27811,9.24,4.0
2025,9,22,39.19124,28.19934,7.0,3.7
2025,9,22,36.12075,35.88676,13.59,3.3
2025,9,22,39.43013,37.23653,7.09,3.1
2025,9,22,39.18142,28.13928,6.98,3.0
2025,9,22,39.19501,28.15184,7.0,3.2
2025,9,22,39.18736,28.19599,7.0,3.0
2025,9,22,39.19088,28.18311,7.0,3.0
2025,9,22,39.1934,28.18478,7.01,3.0
2025,9,22,39.19122,28.17545,7.0,4.9
2025,9,22,39.19167,28.17701,7.0,3.1
2025,9,21,39.1864,28.23346,6.25,3.3
2025,9,21,38.84784,37.4102,7.02,3.2
2025,9,21,39.23428,28.97691,7.06,4.2
2025,9,20,39.2077,28.12132,7.0,3.3
2025,9,20,38.23711,25.32483,7.0,3.3
2025,9,20,38.87547,26.03261,12.05,3.0
2025,9,19,39.17579,28.25229,9.4,3.5
2025,9,19,37.35386,36.22372,6.96,3.8
2025,9,17,39.18072,28.15528,7.0,3.1
2025,9,17,39.20674,28.14519,5.1,3.3
2025,9,16,39.1747,28.13644,7.0,3.2
2025,9,16,39.16877,28.17763,7.0,3.5
2025,9,16,36.88917,28.98767,8.0,3.1
2025,9,15,39.18921,28.25636,7.13,3.4
2025,9,15,38.32698,27.26034,9.11,3.0
2025,9,15,38.08496,38.42702,11.12,3.8
2025,9,15,39.24815,28.08506,7.03,3.2
2025,9,14,35.68425,28.53047,39.09,3.1
2025,9,14,39.29675,32.95311,7.24,3.1
2025,9,14,38.44238,39.15256,7.05,3.4
2025,9,14,39.20307,28.0314,7.82,3.0
2025,9,13,39.25065,28.0376,7.49,3.2
2025,9,13,39.19524,28.16093,12.42,3.6
2025,9,13,37.82779,36.24922,7.0,3.3
2025,9,12,39.18357,28.16618,5.18,3.2
2025,9,12,39.1703,28.23368,6.41,3.1
2025,9,12,35.78108,26.7437,23.56,3.5
2025,9,12,38.60316,39.75586,7.0,3.4
2025,9,12,39.18606,28.15553,6.81,3.2
2025,9,12,38.33616,35.17198,7.01,3.0
2025,9,12,39.17489,28.17102,6.87,3.0
2025,9,11,40.24583,33.41375,8.63,3.5
2025,9,11,39.18767,28.15458,6.44,3.2
2025,9,11,39.22042,28.2131,12.21,3.1
2025,9,11,40.24308,33.43004,11.46,4.1
2025,9,10,39.22158,36.52464,10.77,3.0
2025,9,10,38.50767,39.47962,5.75,3.1
2025,9,9,37.76043,36.18826,6.99,3.5
2025,9,9,39.1864,28.2437,6.54,3.2
2025,9,9,39.19186,28.25054,6.69,3.0
2025,9,9,37.92331,36.65611,7.0,3.3
2025,9,9,39.24946,28.11804,7.01,3.4
2025,9,9,39.79903,41.95784,6.87,3.0
2025,9,9,37.84907,26.85019,6.87,3.4
2025,9,8,39.23777,28.12311,5.67,3.2
2025,9,8,39.20473,28.23736,6.33,3.6
2025,9,8,39.1649,28.17701,7.63,3.3
2025,9,8,39.22351,28.19832,6.5,3.0
2025,9,8,37.46295,27.75463,7.0,3.0
2025,9,8,38.07198,37.61306,7.01,3.6
2025,9,7,39.20507,28.24306,6.93,4.5
2025,9,7,38.50683,40.29751,7.0,3.3
2025,9,7,39.17455,28.16006,9.62,4.0
2025,9,7,38.76753,39.98295,17.65,3.1
2025,9,7,39.17138,28.16423,9.96,4.1
2025,9,7,39.16835,28.1513,8.06,3.4
2025,9,7,39.1684,28.16409,7.72,4.9
2025,9,6,39.25608,28.06917,5.16,3.9
2025,9,5,39.16021,28.15821,7.0,3.2
2025,9,5,39.16908,28.1499,4.13,3.2
2025,9,5,39.214,28.11366,5.79,3.0
2025,9,5,39.18024,28.20253,9.23,4.1
2025,9,5,39.19536,28.20104,10.15,3.6
2025,9,5,36.29726,36.05704,7.01,3.0
2025,9,5,39.16496,28.14637,5.96,3.1
2025,9,5,40.82352,28.16956,9.35,3.2
2025,9,4,38.39948,38.91836,7.0,3.1
2025,9,4,39.19264,28.18919,8.74,3.3
2025,9,4,39.17931,28.19086,7.0,3.4
2025,9,4,39.25956,28.09901,9.4,3.6
2025,9,4,39.14917,28.18991,7.0,3.1
2025,9,3,39.15224,28.15448,7.12,3.7
2025,9,3,39.25389,28.0289,10.0,3.5
2025,9,3,39.16951,28.17304,9.23,3.0
2025,9,2,39.17763,28.1623,10.19,3.4
2025,9,1,39.18939,28.21153,6.44,3.3
2025,9,1,39.18522,28.21993,7.0,3.6
2025,9,1,39.18049,28.21378,6.68,3.0
2025,9,1,39.17842,28.22104,7.0,4.0
2025,9,1,39.2275,28.00379,7.8,3.2
2025,9,1,39.22684,28.19689,7.32,3.3
2025,9,1,39.22879,28.00316,7.0,3.1
2025,8,31,39.17721,28.17965,9.84,3.4
2025,8,31,39.19871,28.14722,12.23,3.7
2025,8,31,39.25636,28.10097,7.09,3.8
2025,8,31,39.15607,28.18263,9.88,3.8
2025,8,31,39.21964,28.16159,5.47,3.1
2025,8,30,39.23778,28.16944,6.44,3.8
2025,8,30,39.22259,28.10501,9.37,3.2
2025,8,30,39.18338,28.26413,9.27,3.1
2025,8,29,39.21851,28.08129,12.33,3.5
2025,8,29,39.20331,28.1682,10.2,3.1
2025,8,29,38.11762,36.64643,7.0,3.0
2025,8,28,38.62315,39.75418,7.32,3.5
2025,8,28,38.3879,37.43217,7.0,3.8
2025,8,28,39.21206,28.1216,7.36,3.9
2025,8,28,39.19505,28.24599,11.56,3.0
2025,8,28,39.2339,28.1065,10.09,3.5
2025,8,28,38.45789,43.15586,7.01,3.5
2025,8,27,39.19706,28.24934,7.44,3.0
2025,8,27,39.23298,28.1927,7.0,3.6
2025,8,27,39.19678,28.1661,4.46,3.3
2025,8,27,39.1867,28.21283,9.07,4.2
2025,8,27,39.20694,28.23158,10.12,4.4
2025,8,27,39.19682,28.23463,7.94,3.0
2025,8,27,35.96843,25.94769,35.89,3.4
2025,8,27,38.75796,25.64979,19.19,3.6
2025,8,26,39.22026,28.06554,9.33,3.0
2025,8,26,38.07571,38.36131,7.0,3.3
2025,8,26,39.21154,28.16883,5.16,3.2
2025,8,26,39.19288,28.16574,7.0,3.0
2025,8,26,39.16542,28.22407,7.04,3.9
2025,8,26,39.21096,28.17009,6.06,3.6
2025,8,26,39.20595,28.08513,7.01,3.2
2025,8,25,39.2712,28.07793,10.16,3.0
2025,8,25,37.03671,36.06372,15.21,3.0
2025,8,25,40.39409,28.88086,7.8,3.3
2025,8,25,39.2121,28.17447,10.77,3.6
2025,8,25,39.18803,28.17278,7.01,3.5
2025,8,25,39.17976,28.15765,7.0,3.1
2025,8,25,39.22269,28.20778,7.01,3.4
2025,8,25,39.23509,28.19664,6.99,3.2
2025,8,24,39.21449,28.1802,9.72,3.1
2025,8,24,39.21914,28.16676,7.0,3.1
2025,8,24,39.16683,28.1629,7.04,3.8
2025,8,24,39.19667,28.14582,7.01,4.3
2025,8,24,39.21822,28.15266,7.0,4.2
2025,8,24,39.20025,28.1557,7.01,3.3
2025,8,24,39.19515,28.16797,7.0,4.8
2025,8,24,39.19722,28.17784,9.88,3.2
2025,8,24,39.22622,28.02951,14.57,3.6
2025,8,24,39.194,28.22439,7.01,3.2
2025,8,24,39.19685,28.18065,8.33,3.0
2025,8,24,38.10327,37.26453,19.74,4.0
2025,8,24,39.20464,28.23528,6.18,3.8
2025,8,23,38.79372,26.59761,12.4,3.1
2025,8,23,39.18889,28.21636,4.93,3.2
2025,8,23,39.19095,28.21579,7.0,3.1
2025,8,23,39.16903,28.22018,7.0,3.2
2025,8,23,39.16889,28.23419,5.16,3.5
2025,8,23,39.16404,28.23261,4.99,3.4
2025,8,23,39.17915,28.16391,5.54,3.2
2025,8,23,39.20505,28.19761,5.52,3.9
2025,8,23,39.18008,28.22603,5.83,3.5
2025,8,23,39.17304,28.23471,6.37,3.5
2025,8,23,39.21856,28.20844,7.15,3.4
2025,8,23,39.18947,28.20716,5.74,3.7
2025,8,23,39.19025,28.22085,6.73,3.5
2025,8,23,39.16241,28.25248,14.62,3.5
2025,8,23,39.19789,28.22333,10.93,3.9
2025,8,23,39.19384,28.21126,7.0,4.1
2025,8,23,39.17225,28.1689,7.16,3.6
2025,8,23,39.2035,28.15521,6.7,3.2
2025,8,23,39.19695,28.19794,7.0,3.3
2025,8,23,39.24456,28.16291,5.31,3.4
2025,8,22,39.19031,28.16391,7.14,3.5
2025,8,22,39.20399,28.17068,9.16,3.9
2025,8,22,39.24594,28.19562,5.5,4.3
2025,8,22,39.02553,41.06228,17.67,3.9
2025,8,21,38.04917,37.29563,6.98,3.7
2025,8,21,39.22765,28.19472,7.0,3.4
2025,8,21,36.10464,27.16594,9.1,3.3
2025,8,21,36.02005,27.05859,7.0,3.4
2025,8,21,39.27008,28.15712,7.0,3.4
2025,8,21,39.22059,28.03757,6.97,3.2
2025,8,21,39.2581,28.09407,7.1,3.4
2025,8,21,39.20745,28.12704,7.68,3.9
2025,8,21,40.07784,36.00977,7.04,3.4
2025,8,21,40.07122,36.00716,7.02,4.0
2025,8,20,40.84173,28.27194,9.42,3.2
2025,8,20,39.19135,28.04646,7.49,3.1
2025,8,20,38.31915,38.7208,10.66,3.2
2025,8,20,39.19292,28.09565,5.75,3.1
2025,8,20,39.20813,28.0813,7.0,3.7
2025,8,20,39.25432,28.1057,7.0,3.3
2025,8,20,39.22354,28.22521,5.05,3.0
2025,8,20,39.18887,28.18337,5.65,3.5
2025,8,20,39.2026,28.21702,4.54,4.3
2025,8,19,39.24551,28.04796,7.0,3.1
2025,8,19,39.21184,28.11715,7.0,3.2
2025,8,19,39.19777,28.21795,7.18,3.4
2025,8,19,39.21285,28.2583,4.41,3.6
2025,8,19,39.18455,28.21814,6.07,3.7
2025,8,19,39.24019,28.19972,4.59,3.9
2025,8,19,39.19861,28.20354,7.0,3.0
2025,8,19,39.21313,28.20466,6.34,3.1
2025,8,19,39.20512,28.18441,6.22,3.0
2025,8,19,39.17476,28.19956,7.38,3.7
2025,8,19,39.18503,28.20048,6.15,3.3
2025,8,19,39.12086,28.19149,16.17,3.1
2025,8,19,39.17565,28.15833,7.0,3.1
2025,8,19,39.21927,28.15494,7.0,3.2
2025,8,19,39.24952,28.138,7.0,3.5
2025,8,19,39.19051,28.20043,7.0,3.6
2025,8,18,39.18731,28.15446,7.0,3.0
2025,8,18,39.18094,28.21244,7.0,3.0
2025,8,18,39.2068,28.15798,12.07,3.8
2025,8,18,38.46949,37.33878,7.0,3.0
2025,8,18,38.46139,37.29531,7.03,3.4
2025,8,18,39.2348,28.17706,7.0,3.2
2025,8,18,39.21417,28.15762,10.42,3.0
2025,8,18,39.25833,28.09213,6.35,3.5
2025,8,18,39.24677,28.09505,7.0,3.0
2025,8,18,39.25441,28.08928,6.72,4.2
2025,8,18,39.20813,28.16703,10.6,3.6
2025,8,18,39.2225,28.18543,5.54,3.9
2025,8,18,39.22888,28.18133,5.25,3.5
2025,8,18,37.66794,36.16383,7.14,3.5
2025,8,18,39.24793,28.18381,5.06,3.0
2025,8,18,39.23039,28.18896,6.6,3.7
2025,8,18,39.17155,28.16995,6.9,3.0
2025,8,18,39.23995,28.15799,6.04,3.2
2025,8,18,39.23603,28.04722,8.59,3.1
2025,8,18,39.16888,28.16623,6.96,3.2
2025,8,17,39.21487,28.06598,9.71,3.4
2025,8,17,39.22364,28.00866,7.26,3.2
2025,8,17,39.20812,28.18889,6.99,3.3
2025,8,17,39.17611,28.14876,6.21,3.2
2025,8,17,39.16217,28.16307,5.08,3.4
2025,8,17,39.21697,28.10167,13.0,3.0
2025,8,17,39.24767,28.0922,13.34,3.1
2025,8,17,39.19167,28.14118,8.22,3.6
2025,8,17,39.2398,28.05902,10.22,3.5
2025,8,17,39.28376,28.05692,6.58,3.2
2025,8,16,39.27874,28.05476,5.74,3.3
2025,8,16,39.16589,28.18261,6.28,3.1
2025,8,16,36.93011,28.02831,7.0,3.2
2025,8,16,39.19329,28.14341,6.96,3.1
2025,8,16,39.14218,28.22637,9.21,3.3
2025,8,16,39.1508,28.1876,7.58,4.0
2025,8,16,39.23689,28.11506,10.43,3.4
2025,8,16,39.55834,26.1004,11.56,3.5
2025,8,16,39.16874,28.18407,10.6,3.0
2025,8,16,39.17344,28.17372,9.99,3.0
2025,8,16,39.16534,28.15301,6.99,3.0
